sku_id,category,brand,customer_segment,hour_of_day,day_of_week,is_weekend,is_festival,inventory_level,inventory_days_cover,competitor_price,click_through_rate,conversion_rate,units_sold_last_5m,units_sold_last_1h,base_cost,current_price,optimal_price
SKU-1210,beauty,brand_b,loyal,20,0,0,0,113,11.6,1354.2,0.094,0.0141,7,13,800.68,1371.76,1402.13
SKU-1211,home,brand_c,budget,20,6,1,0,89,22.13,1568.81,0.0309,0.0254,2,27,1410.76,1545.15,2008.7
SKU-1212,electronics,brand_b,budget,16,1,0,1,118,3.78,1146.85,0.1486,0.0201,9,26,796.25,1104.7,1419.11
SKU-1213,grocery,brand_d,standard,6,1,0,0,23,14.5,1063.72,0.0139,0.0485,2,16,962.24,1030.2,1339.26
SKU-1214,beauty,brand_b,budget,18,5,1,0,42,20.15,2704.62,0.0848,0.0242,6,28,1857.94,2794.0,3183.9
SKU-1215,beauty,brand_d,budget,14,2,0,0,156,1.39,2293.43,0.0367,0.0418,3,18,1719.13,2255.24,2545.9
SKU-1216,electronics,brand_d,standard,6,0,0,0,158,15.13,2383.22,0.1099,0.0147,2,14,1441.77,2515.05,2212.68
SKU-1217,electronics,brand_b,premium,11,0,0,0,140,4.2,1609.68,0.077,0.0278,8,15,934.13,1610.2,1788.3
SKU-1218,grocery,brand_d,premium,1,4,0,0,8,5.53,351.01,0.0341,0.0555,2,15,244.83,342.13,436.47
SKU-1219,fashion,brand_b,premium,2,3,0,0,175,6.17,547.6,0.0196,0.0199,8,20,361.69,552.78,596.36
SKU-1220,fashion,brand_d,budget,9,3,0,0,32,25.87,2343.81,0.1012,0.0418,3,17,1905.47,2333.85,2841.11
SKU-1221,home,brand_d,premium,0,1,0,1,100,10.13,1251.75,0.0671,0.0536,9,23,909.63,1326.88,1724.94
SKU-1222,beauty,brand_b,standard,20,1,0,0,34,23.81,2763.21,0.1252,0.0387,3,18,1975.35,2969.64,3571.44
SKU-1223,grocery,brand_b,standard,22,5,1,0,134,27.53,1864.49,0.0492,0.0794,5,22,1502.24,1790.99,2202.41
SKU-1224,fashion,brand_d,standard,7,3,0,0,37,11.86,959.32,0.1441,0.0196,4,17,663.71,1035.78,991.99
SKU-1225,grocery,brand_c,premium,8,6,1,0,22,25.81,2825.68,0.0164,0.0335,3,29,2132.95,2999.3,3583.0
SKU-1226,electronics,brand_c,budget,18,4,0,0,21,23.42,2578.58,0.1158,0.0368,3,27,1650.75,2558.22,2940.08
SKU-1227,home,brand_c,premium,7,0,0,0,65,14.99,2849.55,0.0809,0.0398,4,19,2002.74,2739.09,3349.6
SKU-1228,home,brand_a,standard,18,2,0,1,38,23.88,2725.36,0.0762,0.0162,6,33,2031.16,2710.68,3351.15
SKU-1229,electronics,brand_a,standard,2,6,1,0,39,15.4,2024.08,0.1006,0.0545,5,19,1294.02,2140.98,2493.18
SKU-1230,electronics,brand_d,loyal,12,0,0,0,24,4.56,3069.97,0.0657,0.0692,2,11,1877.15,3309.93,3779.21
SKU-1231,fashion,brand_b,premium,0,1,0,0,47,27.83,1392.51,0.0579,0.0793,5,23,919.67,1422.13,1840.35
SKU-1232,grocery,brand_d,standard,17,3,0,0,145,8.03,2048.79,0.1411,0.0496,4,14,1843.42,2097.79,2356.32
SKU-1233,home,brand_b,standard,17,2,0,0,34,22.86,2243.86,0.0559,0.0191,6,17,1846.97,2236.15,2608.24
SKU-1234,grocery,brand_d,standard,11,4,0,0,129,1.5,984.36,0.0269,0.0145,5,23,882.24,1036.58,1052.53
SKU-1235,grocery,brand_c,premium,21,6,1,0,73,3.88,2993.2,0.0337,0.0372,3,24,2131.25,3205.33,3576.11
SKU-1236,home,brand_a,loyal,15,4,0,1,18,13.22,1465.28,0.1228,0.0148,6,37,1082.49,1449.62,1884.51
SKU-1237,beauty,brand_b,premium,6,2,0,0,55,19.68,1813.61,0.095,0.0345,5,17,1070.73,1934.3,2088.98
SKU-1238,electronics,brand_d,premium,14,5,1,0,132,14.05,2607.84,0.0583,0.0794,9,28,1441.99,2637.7,3152.9
SKU-1239,electronics,brand_a,premium,10,0,0,0,90,18.5,3789.93,0.035,0.037,3,17,2129.46,4000.07,4467.2
SKU-1240,grocery,brand_a,premium,16,5,1,0,146,15.14,2528.22,0.1459,0.0271,6,24,1950.29,2724.61,2961.87
SKU-1241,beauty,brand_a,budget,14,0,0,0,158,11.37,2590.88,0.0411,0.0373,5,18,1934.55,2588.5,2888.47
SKU-1242,electronics,brand_c,standard,18,1,0,0,104,23.86,2843.74,0.1409,0.049,10,11,1723.22,3031.61,3310.05
SKU-1243,home,brand_d,standard,4,2,0,0,27,1.99,1859.11,0.1446,0.0271,7,11,1409.25,1912.09,1927.61
SKU-1244,home,brand_d,standard,0,0,0,0,63,21.72,1610.96,0.0517,0.0444,4,22,1203.74,1661.5,1768.65
SKU-1245,grocery,brand_d,standard,8,6,1,0,45,21.96,2081.46,0.0942,0.0784,5,29,1676.18,2240.46,2705.81
SKU-1246,home,brand_d,loyal,1,4,0,0,66,8.57,792.46,0.1053,0.0276,3,17,586.26,841.99,871.94
SKU-1247,fashion,brand_d,loyal,11,0,0,0,126,2.21,502.07,0.0129,0.0371,3,21,347.75,520.79,547.34
SKU-1248,fashion,brand_c,premium,8,4,0,0,41,8.5,469.81,0.1127,0.0385,4,17,286.22,502.1,507.42
SKU-1249,fashion,brand_d,premium,15,1,0,0,32,18.7,674.95,0.0761,0.0679,4,21,439.86,686.91,870.16
SKU-1250,beauty,brand_c,premium,16,5,1,0,178,24.74,3059.63,0.1316,0.0462,6,23,1755.58,2985.83,3529.12
SKU-1251,grocery,brand_a,premium,23,6,1,0,60,7.94,657.39,0.0554,0.0723,6,23,500.03,636.99,828.09
SKU-1252,fashion,brand_a,standard,0,0,0,0,15,1.68,398.29,0.0296,0.0637,2,26,295.83,384.16,499.41
SKU-1253,fashion,brand_a,loyal,11,2,0,0,59,11.29,2669.37,0.0882,0.0548,1,21,1779.0,2846.81,3188.18
SKU-1254,electronics,brand_b,standard,19,4,0,0,53,23.83,1279.82,0.0152,0.0089,4,13,839.23,1325.41,1457.99
SKU-1255,beauty,brand_b,premium,6,6,1,0,175,4.43,1617.52,0.0631,0.0414,2,18,937.26,1582.44,1828.59
SKU-1256,grocery,brand_c,budget,20,4,0,0,114,1.96,1594.45,0.0297,0.0688,4,20,1327.37,1593.89,1965.77
SKU-1257,electronics,brand_c,standard,15,2,0,0,71,23.16,2742.28,0.1225,0.0778,2,23,1669.96,2724.4,3257.98
SKU-1258,electronics,brand_b,standard,11,0,0,0,171,23.11,1957.07,0.0934,0.0736,1,17,1245.61,1993.38,2260.81
SKU-1259,home,brand_c,premium,2,3,0,0,167,9.47,234.18,0.0771,0.0706,2,21,151.55,244.02,249.32
SKU-1260,electronics,brand_d,loyal,13,3,0,0,28,25.56,948.06,0.0395,0.0527,3,13,561.38,996.06,1078.65
SKU-1261,grocery,brand_a,budget,0,6,1,0,53,12.49,1676.15,0.0712,0.0271,4,31,1574.31,1644.92,2138.4
SKU-1262,fashion,brand_b,budget,7,3,0,1,99,14.95,1065.49,0.0444,0.0465,6,31,878.05,1041.53,1353.99
SKU-1263,electronics,brand_d,loyal,9,6,1,1,28,27.48,978.14,0.0288,0.0537,10,32,584.44,973.85,1266.01
SKU-1264,grocery,brand_d,budget,2,3,0,0,97,13.39,2569.64,0.0844,0.066,5,16,2148.27,2538.83,2946.15
SKU-1265,electronics,brand_b,premium,1,1,0,1,107,23.44,749.24,0.1251,0.0159,11,34,440.34,804.37,1017.84
SKU-1266,fashion,brand_c,premium,21,0,0,0,136,10.55,3532.76,0.0633,0.0103,5,18,2141.58,3723.88,3460.01
SKU-1267,electronics,brand_c,premium,11,4,0,0,145,10.04,1663.73,0.1389,0.018,7,28,976.26,1768.15,1885.88
SKU-1268,electronics,brand_c,budget,2,1,0,0,93,4.76,316.52,0.0511,0.0628,3,24,213.79,304.04,385.11
SKU-1269,electronics,brand_d,premium,7,2,0,0,111,21.74,1759.54,0.0151,0.0609,1,16,927.75,1885.48,2064.63
SKU-1270,electronics,brand_a,loyal,14,4,0,0,18,13.14,3418.14,0.1132,0.068,5,30,2032.18,3464.97,4504.46
SKU-1271,electronics,brand_c,standard,21,1,0,0,57,13.26,3004.79,0.0612,0.0335,3,21,1924.11,3058.43,3643.0
SKU-1272,electronics,brand_a,premium,10,0,0,0,169,17.03,653.28,0.1169,0.0746,1,11,387.87,649.17,786.51
SKU-1273,home,brand_d,standard,4,0,0,0,148,24.39,2182.6,0.0116,0.0166,6,15,1813.42,2155.0,2360.94
SKU-1274,beauty,brand_c,loyal,11,2,0,0,165,9.03,968.93,0.0707,0.032,5,14,587.86,952.94,1001.0
SKU-1275,fashion,brand_c,budget,16,3,0,0,152,25.37,1126.77,0.0261,0.0625,2,19,813.93,1087.82,1168.42
SKU-1276,fashion,brand_d,standard,3,2,0,0,168,19.13,2097.68,0.0641,0.0553,4,16,1506.72,2046.34,2215.67
SKU-1277,home,brand_d,budget,15,0,0,0,87,15.87,2473.26,0.1226,0.0278,7,29,1982.85,2385.76,2768.82
SKU-1278,grocery,brand_d,loyal,8,3,0,0,81,13.77,2371.15,0.1182,0.0537,2,20,1927.54,2378.51,2865.63
SKU-1279,grocery,brand_d,standard,23,6,1,0,165,19.49,1270.28,0.1001,0.064,4,13,1117.25,1247.85,1595.07
SKU-1280,electronics,brand_c,budget,10,1,0,0,85,19.55,3092.73,0.0836,0.0401,3,21,2168.94,3248.12,3810.99
SKU-1281,electronics,brand_b,budget,13,1,0,1,166,7.85,1849.43,0.1369,0.0246,4,21,1183.42,1961.46,1964.29
SKU-1282,electronics,brand_b,loyal,16,0,0,1,97,6.25,1640.61,0.0257,0.0707,7,38,1017.65,1713.26,2227.24
SKU-1283,fashion,brand_b,budget,19,3,0,0,117,12.18,2282.41,0.0101,0.0321,4,12,1705.28,2356.87,2560.66
SKU-1284,home,brand_c,standard,1,1,0,0,135,20.32,2058.19,0.0893,0.0762,4,21,1700.6,2076.38,2475.99
SKU-1285,fashion,brand_d,standard,8,5,1,0,48,24.66,2619.01,0.1335,0.0712,5,18,2031.64,2760.06,3503.38
SKU-1286,electronics,brand_b,premium,0,4,0,0,162,8.93,4064.13,0.1221,0.025,2,24,2107.55,4025.59,4106.63
SKU-1287,fashion,brand_c,premium,1,3,0,0,141,3.47,3082.03,0.1397,0.046,3,16,1848.39,2963.14,3135.22
SKU-1288,home,brand_b,premium,11,0,0,0,27,10.42,1192.26,0.1113,0.0488,9,14,815.53,1153.75,1410.82
SKU-1289,electronics,brand_c,budget,9,2,0,1,158,23.01,1097.63,0.0396,0.0126,5,30,774.6,1089.36,1291.34
SKU-1290,grocery,brand_d,standard,17,3,0,0,17,15.48,1661.69,0.1265,0.0354,3,24,1497.11,1614.26,2098.54
SKU-1291,electronics,brand_b,budget,16,4,0,1,61,3.56,2840.52,0.1239,0.0514,6,33,1972.26,2896.55,3765.52
SKU-1292,grocery,brand_b,standard,22,6,1,0,56,10.53,1827.81,0.0363,0.039,6,21,1542.67,1911.09,2256.01
SKU-1293,electronics,brand_a,standard,6,1,0,0,28,13.99,504.9,0.0994,0.0698,3,11,331.03,512.72,639.57
SKU-1294,grocery,brand_b,standard,13,6,1,0,51,26.97,1701.43,0.1204,0.0363,5,25,1408.61,1671.54,2051.28
SKU-1295,grocery,brand_b,loyal,3,3,0,0,82,25.88,1121.9,0.0693,0.0282,3,20,939.18,1110.93,1386.4
SKU-1296,grocery,brand_a,loyal,10,3,0,0,152,12.49,2285.82,0.0217,0.0773,4,23,1923.67,2311.85,2828.1
SKU-1297,grocery,brand_d,standard,2,6,1,0,105,27.47,2476.26,0.0102,0.0693,4,16,2068.73,2498.67,3171.87
SKU-1298,beauty,brand_d,premium,21,1,0,0,91,6.74,2077.74,0.1161,0.0648,5,14,1272.56,2237.52,2717.21
SKU-1299,beauty,brand_b,premium,12,5,1,0,90,24.05,708.47,0.0376,0.0186,12,28,417.83,700.74,834.13
SKU-1300,beauty,brand_d,loyal,1,3,0,1,60,25.5,3288.4,0.1025,0.0386,5,25,2168.24,3374.81,4356.21
SKU-1301,electronics,brand_b,budget,8,2,0,0,178,16.96,2853.59,0.0967,0.0163,3,26,1863.84,2951.29,2928.44
SKU-1302,home,brand_b,standard,18,1,0,0,36,20.7,1016.31,0.0512,0.0193,4,20,758.38,976.59,1131.98
SKU-1303,home,brand_a,standard,18,6,1,0,147,20.8,2434.14,0.0203,0.0697,3,18,1909.49,2528.53,2987.83
SKU-1304,grocery,brand_c,standard,17,5,1,0,43,26.15,2575.19,0.0519,0.0263,3,18,2143.37,2658.68,2939.3
SKU-1305,home,brand_b,standard,15,6,1,0,174,1.27,2145.26,0.1215,0.0456,9,22,1691.08,2169.89,2353.41
SKU-1306,fashion,brand_b,standard,23,5,1,0,147,8.88,1265.24,0.1222,0.0567,4,23,986.85,1274.6,1576.63
SKU-1307,home,brand_b,budget,22,1,0,0,36,7.65,2015.33,0.0656,0.0106,5,17,1654.57,2066.19,2236.0
SKU-1308,fashion,brand_d,premium,9,6,1,1,105,1.05,323.35,0.0351,0.0335,9,27,215.73,317.69,413.0
SKU-1309,electronics,brand_c,budget,23,6,1,0,46,27.65,1547.86,0.0234,0.0593,8,22,983.46,1597.57,1934.47
SKU-1310,home,brand_a,standard,16,5,1,1,106,7.25,2568.16,0.0523,0.0404,9,30,2119.84,2744.39,3508.64
SKU-1311,fashion,brand_a,standard,0,3,0,0,8,11.1,3060.72,0.1033,0.0515,2,19,2104.23,3272.94,3844.03
SKU-1312,electronics,brand_a,standard,17,3,0,0,76,9.69,2021.75,0.1063,0.0113,1,18,1333.51,1948.27,2292.89
SKU-1313,fashion,brand_a,premium,5,6,1,0,138,25.68,2176.9,0.0262,0.0392,3,13,1415.23,2285.81,2455.41
SKU-1314,fashion,brand_c,loyal,20,2,0,0,58,27.69,2393.76,0.0866,0.0691,3,19,1678.16,2425.18,3070.43
SKU-1315,fashion,brand_a,standard,5,3,0,0,128,9.17,2146.54,0.1224,0.0553,4,14,1577.03,2133.19,2307.05
SKU-1316,fashion,brand_a,budget,11,6,1,0,18,27.96,2273.04,0.0844,0.0712,8,23,1753.19,2354.26,3060.54
SKU-1317,beauty,brand_a,budget,21,0,0,0,72,8.42,2904.91,0.0655,0.0117,5,22,2113.97,3073.73,3448.64
SKU-1318,fashion,brand_c,standard,18,3,0,0,64,23.73,2398.54,0.0142,0.0484,3,18,1702.16,2489.76,2843.5
SKU-1319,grocery,brand_d,standard,3,0,0,1,77,24.76,1294.78,0.1476,0.0345,6,31,1143.23,1345.96,1698.07
SKU-1320,grocery,brand_c,loyal,23,5,1,0,14,11.51,1327.32,0.0674,0.0209,6,21,1089.55,1398.21,1817.67
SKU-1321,home,brand_d,standard,10,3,0,0,75,6.65,2522.51,0.0723,0.052,4,9,1899.99,2498.2,2818.23
SKU-1322,fashion,brand_c,standard,12,3,0,0,138,7.19,502.83,0.0228,0.0698,6,15,390.57,539.49,614.93
SKU-1323,home,brand_d,loyal,1,0,0,0,29,13.76,2231.06,0.1076,0.0218,6,26,1792.48,2302.48,2816.38
SKU-1324,grocery,brand_b,premium,0,0,0,0,81,19.98,1304.08,0.0833,0.0507,8,21,906.08,1282.7,1471.08
SKU-1325,beauty,brand_d,premium,11,5,1,0,86,26.41,2671.8,0.0353,0.0736,10,24,1682.2,2586.96,3363.05
SKU-1326,grocery,brand_c,standard,8,6,1,0,67,11.84,1464.11,0.0608,0.0226,4,15,1268.23,1537.19,1739.74
SKU-1327,home,brand_a,budget,0,2,0,0,145,12.97,1041.77,0.1291,0.0693,4,20,866.68,1029.36,1183.94
SKU-1328,home,brand_a,standard,2,4,0,1,41,5.59,2630.52,0.1053,0.011,5,28,2042.57,2826.48,3171.96
SKU-1329,fashion,brand_d,budget,17,0,0,0,80,14.47,225.32,0.0607,0.0136,3,12,178.67,235.6,248.86
SKU-1330,beauty,brand_b,standard,14,0,0,0,176,4.48,879.04,0.0713,0.0633,2,16,578.8,943.9,937.39
SKU-1331,electronics,brand_b,loyal,12,4,0,0,55,4.83,1894.2,0.0502,0.0268,5,15,1113.43,1917.12,2036.79
SKU-1332,beauty,brand_d,standard,13,1,0,0,78,20.67,2169.1,0.1383,0.0542,6,26,1357.8,2218.97,2513.25
SKU-1333,grocery,brand_d,budget,23,4,0,0,100,15.05,1835.53,0.0609,0.0668,8,21,1552.84,1805.62,2295.0
SKU-1334,electronics,brand_a,budget,11,5,1,0,124,20.82,1252.34,0.0497,0.0443,4,25,839.42,1253.91,1397.84
SKU-1335,home,brand_c,loyal,23,0,0,0,47,1.31,1577.88,0.0573,0.04,3,16,1158.33,1647.54,1857.95
SKU-1336,electronics,brand_d,budget,7,4,0,0,59,5.47,1223.54,0.1488,0.0134,7,14,866.38,1280.22,1343.61
SKU-1337,beauty,brand_b,standard,18,1,0,0,32,7.84,414.62,0.0762,0.0548,1,15,302.27,424.01,543.4
SKU-1338,electronics,brand_c,premium,15,3,0,0,99,18.11,3326.21,0.1434,0.0513,4,16,1715.44,3336.53,3688.75
SKU-1339,grocery,brand_b,standard,7,5,1,0,98,27.54,951.01,0.0604,0.026,7,25,873.48,958.12,1236.67
SKU-1340,electronics,brand_c,premium,2,3,0,0,77,14.46,2182.12,0.0163,0.0175,1,10,1235.27,2107.0,2383.49
SKU-1341,grocery,brand_a,budget,2,1,0,0,113,3.76,479.75,0.1357,0.0538,4,22,398.59,477.71,547.82
SKU-1342,grocery,brand_c,premium,15,5,1,0,90,6.61,1327.47,0.1201,0.0695,5,27,1043.38,1328.74,1727.36
SKU-1343,home,brand_b,budget,3,0,0,0,20,1.61,2146.05,0.1446,0.0651,2,17,1809.9,2215.33,2660.99
SKU-1344,beauty,brand_c,standard,14,6,1,0,103,12.04,1717.87,0.0628,0.0172,4,22,1121.37,1810.64,1950.98
SKU-1345,beauty,brand_b,standard,16,6,1,0,71,19.85,2907.63,0.0545,0.0232,2,21,1901.98,2795.46,3377.01
SKU-1346,grocery,brand_d,loyal,17,6,1,0,152,7.76,2344.84,0.0637,0.0088,6,22,1990.44,2408.17,2685.71
SKU-1347,fashion,brand_d,standard,3,2,0,0,137,18.71,606.43,0.0781,0.0522,5,14,479.52,586.41,699.1
SKU-1348,home,brand_b,premium,2,0,0,0,17,12.79,2745.72,0.1276,0.065,6,18,1856.42,2771.02,3602.33
SKU-1349,electronics,brand_a,standard,6,6,1,0,147,13.74,683.1,0.1102,0.0234,7,17,473.14,709.18,793.8
SKU-1350,home,brand_b,premium,11,4,0,0,77,28.0,2413.42,0.0647,0.0775,5,14,1613.72,2323.94,2963.09
SKU-1351,electronics,brand_c,standard,2,2,0,0,57,22.23,1314.24,0.0441,0.0614,3,16,899.6,1290.13,1677.17
SKU-1352,home,brand_d,standard,11,1,0,0,15,12.18,1374.32,0.1312,0.03,7,15,1159.19,1439.49,1822.69
SKU-1353,home,brand_c,premium,1,6,1,1,126,10.42,1257.15,0.0597,0.0325,7,21,875.87,1254.27,1532.65
SKU-1354,home,brand_c,standard,3,2,0,0,87,23.24,1932.92,0.1187,0.0195,4,20,1617.6,1896.39,2208.08
SKU-1355,home,brand_a,loyal,9,3,0,0,148,10.19,466.07,0.0958,0.052,2,28,373.24,472.55,569.11
SKU-1356,beauty,brand_d,loyal,13,5,1,0,106,7.75,2492.33,0.1123,0.0519,4,16,1483.11,2585.82,2850.45
SKU-1357,beauty,brand_b,budget,9,5,1,0,105,14.06,752.06,0.12,0.0113,4,22,562.41,737.59,908.34
SKU-1358,home,brand_b,loyal,16,2,0,1,158,15.41,1843.3,0.0144,0.0427,9,22,1295.61,1851.91,2022.49
SKU-1359,home,brand_b,budget,4,6,1,0,137,9.21,2218.3,0.0422,0.0735,9,29,1796.54,2142.89,2557.76
SKU-1360,grocery,brand_a,premium,2,3,0,0,49,9.28,350.1,0.0789,0.066,3,11,249.5,347.69,400.1
SKU-1361,electronics,brand_b,premium,22,1,0,0,29,22.38,2536.93,0.0965,0.0716,6,21,1308.61,2577.04,3087.93
SKU-1362,electronics,brand_b,budget,10,1,0,1,86,26.87,2397.26,0.1247,0.0226,7,21,1709.41,2574.84,3110.47
SKU-1363,electronics,brand_a,budget,14,0,0,0,133,2.52,1596.98,0.1384,0.0338,4,13,1076.58,1661.79,1671.32
SKU-1364,beauty,brand_a,premium,17,0,0,0,34,3.45,1303.89,0.0711,0.0688,7,20,815.33,1340.71,1682.04
SKU-1365,fashion,brand_a,standard,7,3,0,0,136,20.32,2408.9,0.0317,0.0536,1,11,1931.13,2523.06,2888.13
SKU-1366,beauty,brand_d,standard,1,6,1,0,56,19.57,531.87,0.1361,0.0342,8,21,338.18,564.67,611.6
SKU-1367,beauty,brand_b,premium,20,5,1,0,116,11.72,425.87,0.0571,0.0193,2,22,238.02,434.85,485.95
SKU-1368,fashion,brand_d,standard,16,1,0,0,79,17.09,2001.98,0.1458,0.0697,3,22,1438.7,1927.64,2395.86
SKU-1369,grocery,brand_d,budget,13,3,0,0,62,5.77,2081.38,0.0152,0.0085,4,21,1904.81,2024.0,2321.96
SKU-1370,beauty,brand_b,loyal,20,2,0,0,77,3.48,3101.04,0.0123,0.0149,3,25,1993.08,3220.56,3700.75
SKU-1371,fashion,brand_d,premium,10,5,1,0,100,21.3,2252.43,0.0671,0.0194,3,22,1347.03,2354.55,2496.11
SKU-1372,fashion,brand_a,premium,1,1,0,0,16,19.62,1970.65,0.1226,0.0501,1,11,1326.92,2104.26,2605.1
SKU-1373,fashion,brand_a,standard,18,1,0,0,37,8.93,2335.82,0.1483,0.0421,4,21,1797.65,2285.4,2971.02
SKU-1374,electronics,brand_d,loyal,19,4,0,0,71,24.31,3234.67,0.1475,0.0765,5,22,2080.42,3167.82,4118.17
SKU-1375,electronics,brand_c,budget,8,0,0,0,98,8.31,2584.39,0.0979,0.0572,4,18,1905.51,2500.53,3250.69
SKU-1376,grocery,brand_c,budget,4,1,0,0,98,9.34,306.16,0.0751,0.0523,1,15,260.96,297.17,344.36
SKU-1377,fashion,brand_d,standard,19,1,0,0,150,14.71,2345.77,0.113,0.0766,7,20,1655.53,2424.55,2691.37
SKU-1378,fashion,brand_a,premium,1,2,0,0,129,10.55,777.02,0.1214,0.0083,4,15,536.03,776.06,845.28
SKU-1379,beauty,brand_a,budget,0,1,0,0,107,25.06,1111.12,0.012,0.0721,1,15,808.49,1113.5,1398.03
SKU-1380,home,brand_d,standard,20,5,1,0,15,16.34,657.88,0.0587,0.0242,3,32,557.77,698.71,908.32
SKU-1381,grocery,brand_a,standard,5,2,0,0,52,17.78,2418.4,0.0366,0.0232,2,23,2132.22,2343.06,2868.51
SKU-1382,beauty,brand_b,standard,18,2,0,0,8,4.31,890.95,0.048,0.011,9,15,640.29,856.3,1113.19
SKU-1383,home,brand_a,budget,12,2,0,0,79,4.45,999.81,0.1238,0.0322,3,17,795.91,1049.94,1058.52
SKU-1384,fashion,brand_b,premium,22,2,0,0,154,13.43,2547.61,0.0526,0.0239,6,21,1760.11,2713.22,2971.92
SKU-1385,grocery,brand_a,standard,20,1,0,1,102,16.37,471.23,0.1497,0.0163,6,23,406.97,482.67,607.61
SKU-1386,beauty,brand_b,standard,11,5,1,0,70,11.24,2646.12,0.0319,0.0704,6,21,1876.02,2565.86,3335.62
SKU-1387,grocery,brand_d,budget,17,0,0,0,110,8.57,726.27,0.0666,0.0373,5,17,658.02,762.1,864.16
SKU-1388,electronics,brand_b,loyal,3,0,0,0,44,15.79,690.98,0.0889,0.0487,4,17,402.77,743.09,814.47
SKU-1389,grocery,brand_d,premium,22,3,0,0,101,12.1,935.13,0.0807,0.0583,2,23,703.71,903.52,1174.58
SKU-1390,home,brand_d,budget,22,3,0,0,145,7.83,1283.74,0.1291,0.0373,7,21,1040.41,1283.6,1409.03
SKU-1391,electronics,brand_c,standard,6,4,0,0,151,3.17,1501.95,0.1045,0.0724,5,15,948.24,1497.12,1691.56
SKU-1392,home,brand_c,budget,12,0,0,1,11,7.2,1998.14,0.0973,0.0354,3,26,1661.94,2100.67,2730.87
SKU-1393,beauty,brand_b,standard,22,6,1,0,15,19.27,1337.2,0.1254,0.0726,4,23,857.86,1408.25,1830.72
SKU-1394,electronics,brand_c,premium,7,4,0,0,134,13.3,2012.09,0.1433,0.0338,4,25,1152.25,1955.09,2204.03
SKU-1395,fashion,brand_d,budget,2,1,0,0,111,1.07,2441.39,0.0713,0.0466,4,13,2037.27,2387.06,3040.08
SKU-1396,grocery,brand_d,loyal,23,5,1,0,140,16.21,824.9,0.0947,0.0529,4,22,646.14,809.24,988.96
SKU-1397,fashion,brand_a,standard,4,4,0,0,85,16.0,2550.11,0.1175,0.0193,2,18,2025.35,2698.58,2956.35
SKU-1398,fashion,brand_c,budget,3,6,1,0,53,21.95,2612.19,0.0955,0.0552,7,34,2129.92,2637.16,3428.31
SKU-1399,fashion,brand_a,budget,11,3,0,0,31,16.73,2208.82,0.0141,0.0249,4,18,1764.76,2211.62,2594.14
SKU-1400,fashion,brand_b,budget,11,4,0,1,146,17.53,2292.37,0.076,0.0177,5,23,1734.87,2409.42,2454.3
SKU-1401,grocery,brand_a,premium,5,6,1,1,14,20.07,358.58,0.1061,0.0624,10,23,276.43,368.85,479.51
SKU-1402,beauty,brand_c,standard,21,5,1,0,86,20.87,1610.62,0.0959,0.0459,6,18,1170.46,1612.45,2096.18
SKU-1403,electronics,brand_d,premium,0,4,0,0,151,4.68,1510.19,0.1041,0.0722,2,17,838.2,1573.42,1715.47
SKU-1404,grocery,brand_d,budget,22,2,0,0,72,10.45,1164.58,0.0791,0.014,6,24,975.74,1169.61,1265.83
SKU-1405,grocery,brand_c,standard,15,1,0,0,167,15.59,515.51,0.1084,0.0564,2,21,427.25,498.03,581.79
SKU-1406,fashion,brand_c,standard,6,0,0,1,92,3.52,450.53,0.0332,0.0691,13,29,357.33,435.25,565.83
SKU-1407,grocery,brand_c,standard,9,1,0,0,106,1.77,672.15,0.0958,0.0457,6,16,573.35,676.15,789.06
SKU-1408,electronics,brand_a,budget,1,3,0,0,104,1.32,2648.09,0.1033,0.0767,1,26,1928.06,2811.04,3568.71
SKU-1409,grocery,brand_c,budget,22,4,0,0,179,14.29,1152.75,0.0164,0.0556,6,18,1098.51,1166.12,1425.48
SKU-1410,beauty,brand_c,loyal,16,1,0,0,59,18.17,1010.31,0.15,0.0542,3,13,645.86,972.58,1252.36
SKU-1411,beauty,brand_a,premium,23,5,1,0,49,7.74,819.75,0.0324,0.0432,4,14,471.2,844.42,1025.85
SKU-1412,electronics,brand_c,budget,1,6,1,0,63,4.66,403.02,0.047,0.0262,5,26,258.44,397.56,464.01
SKU-1413,grocery,brand_b,premium,22,0,0,0,17,4.99,2237.0,0.1247,0.0197,4,26,1518.11,2341.45,2809.16
SKU-1414,electronics,brand_c,standard,19,6,1,0,15,3.38,2891.57,0.0792,0.0564,6,21,1845.86,2993.93,3892.11
SKU-1415,fashion,brand_d,premium,12,4,0,0,151,3.99,1604.91,0.1444,0.0309,2,22,984.06,1594.1,1633.25
SKU-1416,electronics,brand_b,loyal,14,0,0,0,28,22.73,1817.93,0.1478,0.0742,4,25,1100.72,1767.87,2298.23
SKU-1417,beauty,brand_d,budget,7,1,0,0,52,18.32,1964.23,0.0209,0.0328,3,12,1406.11,1919.53,2281.75
SKU-1418,electronics,brand_b,loyal,12,5,1,0,163,10.68,1571.89,0.032,0.0351,5,18,886.17,1542.59,1668.04
SKU-1419,grocery,brand_c,budget,22,6,1,0,101,10.68,1347.56,0.033,0.0486,8,20,1178.22,1336.66,1720.27
SKU-1420,beauty,brand_a,standard,19,5,1,0,92,24.49,1675.3,0.055,0.0401,4,17,1053.11,1681.03,1935.21
